path,classification,size,sha256,modified_time_low_trust,relevant_runner_task,potential_exposure_level,parsed_successfully
".venv/lib/python3.12/site-packages/mpmath/matrices/__pycache__/matrices.cpython-312.pyc","untracked","42410","377fd084a39e49dea5f7b223dea477d4535174c77167985f9ab60951903aefb0","2026-07-13T06:47:44.213Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/matrices/calculus.py","untracked","18609","3cd46afa9da7c604fe7f30b9e0ad9d7a98bc75d85dc7a43ce86f2aa548877946","2026-07-13T06:47:43.993Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/matrices/eigen.py","untracked","24394","19b0d72370a2c7311d5f1af51bceae5169009e002f77ed39326490f93b2eff99","2026-07-13T06:47:43.993Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/matrices/eigen_symmetric.py","untracked","58534","14f28f790af5706630e98e9e6b7d9ad587445900cb3fa265407100d967cd2d88","2026-07-13T06:47:43.993Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/matrices/linalg.py","untracked","26958","d380b78a3ccc1689bba1be5f5c10837f23cf768dc121ba08784f31d80eafa85d","2026-07-13T06:47:43.993Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/matrices/matrices.py","untracked","32331","a3bf04abad841d09f172c4742c1a160c419110ea0de0bda20ccd6addd42bc34a","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/rational.py","untracked","5976","eb8779e9fbd95e7818653ee73801de151517efb789d40d11deba5f58153e992a","2026-07-13T06:47:43.985Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__init__.py","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/__init__.cpython-312.pyc","untracked","218","d1df040ad4a54e9151664e196d19c14e35bb7996e6e02026c3c1ea2c4fdd1366","2026-07-13T06:47:44.218Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/extratest_gamma.cpython-312.pyc","untracked","10366","7890deb0cd4bc93db380868c92d6e807fd0414eb77fb2a4c0afc1feae7cb1405","2026-07-13T06:47:44.218Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/extratest_zeta.cpython-312.pyc","untracked","1506","44149f65fc48e89322b960c2392b5a7ca65b7f9cfb6f2d572f4631e1e894e089","2026-07-13T06:47:44.218Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/runtests.cpython-312.pyc","untracked","6986","4570a890396f6d14b6b0ae7a349411f7834315f6da120a71f268661cfebb0ba9","2026-07-13T06:47:44.218Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_basic_ops.cpython-312.pyc","untracked","31445","ce2bad58506596ce207ccd692cf3efc8a474b2c99fbd9aac9b20e5f08bc94f4b","2026-07-13T06:47:44.222Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_bitwise.cpython-312.pyc","untracked","13054","7c14bb4de6fa6337eb34ba0207dff26baee708c559bdd1a6e7e09bd4a546c0a5","2026-07-13T06:47:44.231Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_calculus.cpython-312.pyc","untracked","11770","c0ad9a41c57f33f46f4b2d8e758dee90791ed267f993cad7d5fc9a88164b57ec","2026-07-13T06:47:44.231Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_compatibility.cpython-312.pyc","untracked","3389","0eb5d24206330de4e2fc3d4a17c802489b102439a0f60d07bfdfd6905786da62","2026-07-13T06:47:44.235Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_convert.cpython-312.pyc","untracked","17781","eea2d8746087bf14174040df3fa0e80f84cd1ab570ae62927bc01f2b91c6dc49","2026-07-13T06:47:44.239Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_diff.cpython-312.pyc","untracked","6821","84d8f4c7fedb5a40e99936829c3afbfb0bb4ca8538b43741d8d918f7d30d26b0","2026-07-13T06:47:44.239Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_division.cpython-312.pyc","untracked","9079","fd2e050cdb141111ed36f48fc41dc4d4b1031d47d586b13f7b9b137970ce616a","2026-07-13T06:47:44.239Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_eigen.cpython-312.pyc","untracked","7459","067d17e80f7ca1acb325b5648cb370f6126d1c80eaa0f3498230ab3c13bb77c6","2026-07-13T06:47:44.244Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_eigen_symmetric.cpython-312.pyc","untracked","19182","986618b7eb92a4f21142fbee44308696881150134a3ea68883cc11cf8fa4bd3c","2026-07-13T06:47:44.244Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_elliptic.cpython-312.pyc","untracked","39576","76b6e6ae1b23315efbd33cef4c78d387274456e803d236ef7a080d86261da08a","2026-07-13T06:47:44.248Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_fp.cpython-312.pyc","untracked","130360","93cb2f93be2ca104c6cd2b680f11a3d30dd2bf365316918ad818adf681407a03","2026-07-13T06:47:44.261Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_functions.cpython-312.pyc","untracked","72133","36f7b53d25845f60585645440dcbc840d96e8a9f5f4c2f9eda3db44670469af8","2026-07-13T06:47:44.270Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_functions2.cpython-312.pyc","untracked","142156","854905fc5de2da655b7146fb082aab787c01b0bd7b12ca749b64da402e237e04","2026-07-13T06:47:44.287Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_gammazeta.cpython-312.pyc","untracked","55378","528d71f981030bb6614d4f031afd40a70db90dd4fd890b41ed4618444f37526f","2026-07-13T06:47:44.296Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_hp.cpython-312.pyc","untracked","12546","3beeb5e539e707d19a5a82da26c9441b70941126882c9785fad02022435ffd32","2026-07-13T06:47:44.296Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_identify.cpython-312.pyc","untracked","1755","deaf37a7034e8a3c58cd9cf450869cdc27f3ca510d923c0649b93849806b4a0c","2026-07-13T06:47:44.296Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_interval.cpython-312.pyc","untracked","44228","068f18a2c95a551e0364d3b542bf3d20f030e891d1014ec8a5707bab636d253f","2026-07-13T06:47:44.300Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_levin.cpython-312.pyc","untracked","12501","791f02492b102cd2b586587a9dc1136dd05dc695e34d8288a2885165c4ac4fb4","2026-07-13T06:47:44.300Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_linalg.cpython-312.pyc","untracked","18927","392328573a44ba17fbd3c5b1a589814fceecd1742874e7593228ffdb1cff3443","2026-07-13T06:47:44.300Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_matrices.cpython-312.pyc","untracked","16227","5a943bf3c96e9caeb0c57dd689c88073deffc32aeb114678169ea1bb073641db","2026-07-13T06:47:44.304Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_mpmath.cpython-312.pyc","untracked","674","c1214b84b891459a598fdd181b8133d0d45cbabd70163c78fdd8b491dfba0ce7","2026-07-13T06:47:44.304Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_ode.cpython-312.pyc","untracked","2353","01b89e92a0cd4c6f45c2ce9722e0e82421d9c73bae187d4084a08440127d4045","2026-07-13T06:47:44.304Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_pickle.cpython-312.pyc","untracked","1155","1e5e339cf8218489ae2203e69d2fcba812cd02e4488cc3da914d706868602076","2026-07-13T06:47:44.304Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_power.cpython-312.pyc","untracked","7680","f665ea4186da9f612dbc027c68d5c5b35d310ccf8376ac6c855e481b083fdfe7","2026-07-13T06:47:44.304Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_quad.cpython-312.pyc","untracked","14735","7c0f91dd9385026ba8e4a7784ed0e1196b9bbce3efef654b11edeb06cf415c76","2026-07-13T06:47:44.309Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_rootfinding.cpython-312.pyc","untracked","8992","1b24bd4ec6676a8c69e120fcc20abe3263238610c21e462d0eeda9f105ab3d7a","2026-07-13T06:47:44.309Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_special.cpython-312.pyc","untracked","6565","fe742ad1e99ed8803c682405c4ffd76111e990a4bbc185dab03e79887a706e2a","2026-07-13T06:47:44.309Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_str.cpython-312.pyc","untracked","943","a7b86e971e4fce633104fc926eb353d94a17f6e9238fb868d698a3b6baa1e313","2026-07-13T06:47:44.309Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_summation.cpython-312.pyc","untracked","6760","e784dc0842906b5655ac5a3ac56d5d2dbac83b4edf1e841093feaf7bd9714515","2026-07-13T06:47:44.309Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_trig.cpython-312.pyc","untracked","8541","11329b130a54cf9b4cf8bd42837720de5548d6b3bd152953196e1c4de233640c","2026-07-13T06:47:44.313Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/test_visualization.cpython-312.pyc","untracked","2157","359956667900a325a38501b9c115856a4a39ffa63683916d66922626cc8dd208","2026-07-13T06:47:44.313Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/__pycache__/torture.cpython-312.pyc","untracked","10090","e1392cfd6f8047dc07c3501f6723ba99c7af3f0e8caa93cf062c9bcdccc930de","2026-07-13T06:47:44.313Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/extratest_gamma.py","untracked","7228","c627615d47a520b731b623c6a130478ea50e28827311a67fbf79e7b464325994","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/extratest_zeta.py","untracked","1003","b20d748fd4618c1a55d84754ab2621195d84456bccfbe12fc30188cfa1d39a5c","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/runtests.py","untracked","5189","ecd515f361772bfe40854f2608b5057f93a26ed4fbba5a050b03f233797bd703","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_basic_ops.py","untracked","15348","76c07c0d11be1ab3f305a67e6c86ae61a6da7aa5db7ea068f5220ff41a9c4d2b","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_bitwise.py","untracked","7686","fa72d886041b843cdadd240ceb706192d627b4009a82a318c7d89bddd3e74ca3","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_calculus.py","untracked","9187","e28c6d35f3293b844b2e83b3aefeebf7e87c05ca9f06c24813a529b077bb738c","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_compatibility.py","untracked","2306","feddc0499de385f00c9cdd6fa165fb3c33480f39fedcfa24909188753d71ef2d","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_convert.py","untracked","8834","24f7037132485a1e69ac8c63c790ccd5a35682a954a05d8aa47bc080adee1e2e","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_diff.py","untracked","2466","aa3885f0dc50f2fb9eb99e591c63d0fa48dc8ff23b261fdf11d16d680f03cc42","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_division.py","untracked","5340","ea551e65f99a056befb3376a9562cc1e05cf8d5b31bd6d56669778fa31560a95","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_eigen.py","untracked","3905","da69ea5404c66ec264bd25473e98ad7c093cf35b7015f6f72ec3b75e2915f47b","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_eigen_symmetric.py","untracked","8778","bf456298289c214da8c0048330168ffadfb7d2eabea5772c825b7de4a06d34ee","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_elliptic.py","untracked","26225","2a38b0abd05be8dfce3b3cd67b0190d4cfcf31aeef46ce36574b7dd20968671a","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_fp.py","untracked","89997","009a34153c87e01b949d4b2fd7be8b0fde7aa26df4f0a1989ddcbe6f9e0a1b13","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_functions.py","untracked","30955","6f8ed5cb07689a8397e8a98c9b3f7e8afd88a95232770292b94c36a569451eb6","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_functions2.py","untracked","96990","be5c3645684bd684dc89f9ce303c756bf63337de9480d34813949378a46fd476","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_gammazeta.py","untracked","27917","001df83b40d5ec09447fd6786eb9c269d790539fae030856470e4565ab3ae430","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_hp.py","untracked","10461","ea170436ee937b69253c489349e2c12113e51fb3c00e527014a6f1f31a673a18","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_identify.py","untracked","692","9465083dfac1da9693834705528eb81a633317bec5f60b3d1508d7ee0c461d5f","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_interval.py","untracked","17527","4e361dedaf5c6ba8912622e3c34ea2b0b7994ee1a81803e68257836747187c9d","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_levin.py","untracked","5090","3fc335d72575763fe075236fe71bb00b316217ce90c910ed3cc8d4472eb0276f","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_linalg.py","untracked","10440","9a22849f007c8b0595d77862d5b175720de1801e2b4ca391d1fbc355f5a65ddb","2026-07-13T06:47:43.997Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_matrices.py","untracked","7944","ab2038325d82bcdbd6d37e25cc1d351bac1580dafb52b819aa1db090c5eda733","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_mpmath.py","untracked","196","2d5c8951ea1f89ac56fb32ca595042cf9f4bf5442c8e55b44ecf7fa01884bffe","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_ode.py","untracked","1822","cc0c5ec411f87e798534ee1bbc41dbba0d4d2560b9cea7c56950e56228e8c246","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_pickle.py","untracked","401","63c08a9832c5b091d4a86f020da070e6296b3cfe184f5c628d576e2e943b5c51","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_power.py","untracked","5227","b33fcad364a6371a5ae8a6f5b892cdfcde2d5d3246750ffffef3d1b2110dec69","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_quad.py","untracked","3893","e3d2ed7edd2f67f91d28b2f9b3e2a3f81cc05681792cf54451e354cdd3a48212","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_rootfinding.py","untracked","3132","ba641e80468a1e660e125e63132a03f952ca0ed5ec4c92647a9284af8734742d","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_special.py","untracked","2848","61b308a0c224244bef2982334b4097b612451b4fbe8faba7efeb5c13a6fb14f3","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_str.py","untracked","544","d16b060fd84c3d18bccdcb98300f42bb698ebd088216c90fc0cb0c7fc9410cae","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_summation.py","untracked","2035","7dd365b2f4553ac6d6c5b865c832c36843b64bc91326b44c288bc1e7e68d722d","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_trig.py","untracked","4799","ccfb642049d9693871716babe24ec15fcfb62668fe0213b5f754afbfb00d6145","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/test_visualization.py","untracked","944","d4faad928531f96b0a6204d18aee68f6905cf3993085fd65cd4d9ea1b0d00893","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/tests/torture.py","untracked","7868","2c3f79a044bb258d8aae810b2be9be8e1bed6ef65a282867b740aaee414c342c","2026-07-13T06:47:44.001Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/usertools.py","untracked","3029","6be4c3c3b5d246c3dd0447dfc4ea280d5e160c57ee5e73b9f0fef975c003f3b2","2026-07-13T06:47:43.985Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/mpmath/visualization.py","untracked","10627","a679db8dc77d02115544165abd85f9823c78cad2bf917a030e2b1847a1295e1b","2026-07-13T06:47:43.985Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/INSTALLER","untracked","4","ceebae7b8927a3227e5303cf5e0f1f7b34bb542ad7250ac03fbcde36ec2f1508","2026-07-13T06:47:50.401Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/METADATA","untracked","6584","6ae45122ee97050e48849438320430d05f01814f72e66e69cbeed027d2c6a1e8","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/RECORD","untracked","111829","0dbe13f344ce7133412f3168257c44aa3e7d6b5b1ec22e50c4f3429d8f39b95b","2026-07-13T06:47:50.414Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/REQUESTED","untracked","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","2026-07-13T06:47:50.410Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/WHEEL","untracked","138","ac90a994678616346852fc495a154e351832198199a0e921c9e8f4b372b28e82","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/entry_points.txt","untracked","220","ec26fade0c8bdac211a6c1dd003a65eb16885b925395423e93fcaa115af4052c","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/LICENSE.txt","untracked","46794","4860083caa0de2ac3292ca98bd074bd8f45d8b32624e37b1e70a240bff61e488","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/_core/include/numpy/libdivide/LICENSE.txt","untracked","1018","fbc539f47d0cf83bc61378080fb873d5c14630126cacbfe754035c3926daa5ec","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/_core/src/common/pythoncapi-compat/COPYING","untracked","690","3f2c1ffa76383a55ae0aac01c9737cd70050dff63e1f026694fbe9d662573c98","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/_core/src/highway/LICENSE","untracked","20785","e340270d4f64384569a91d546acb5b094d69ce47f0c015db77abb74dc6f815af","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/_core/src/multiarray/dragon4_LICENSE.txt","untracked","1414","f7b14309e5f54e5022b26448eefd419988ada2aec01d3c1162d84a0ea8f21f2c","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/_core/src/npysort/x86-simd-sort/LICENSE.md","untracked","1514","211e7d737d6179a08f791ebb0a99897ce7cd2457410c542876d125576edfe910","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/_core/src/umath/svml/LICENSE","untracked","1543","c17011467b4fe6e20fbfbeda4df09e58c2bca5480a063e55735a4000a379aad9","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/fft/pocketfft/LICENSE.md","untracked","1498","a85ca13fdf90160b64a0698215868c13b74d835ad0a4e2ba44713b8c5058a056","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
".venv/lib/python3.12/site-packages/numpy-2.5.1.dist-info/licenses/numpy/linalg/lapack_lite/LICENSE.txt","untracked","2266","a14cc25e10d40a3aa705b7de2fb764a6535d8ee9b2db4e1724900585457dfd55","2026-07-13T06:47:49.166Z","UNCLASSIFIED","UNKNOWN",""
